Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
4,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200087,Map projection errors in the Weber problem,October 2002,Yoshiaki Ohsawa,Hirofumi Kagaya,Takeshi Koshizuka,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200091,Conjoint modeling of residential group preferences: A comparison of the internal validity of hierarchical information integration approaches,December 2002,Eric J.E. Molin,Harmen Oppewal,Harry J.P. Timmermans,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300094,Determining the size of spatial clusters in focused tests: Comparing two methods by means of simulation in a GIS,December 2002,Yifei Sun,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300093,Network modeling by linear assignment,December 2002,Jean H.P. Paelinck,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300095,Web-enabled spatial decision analysis using Ordered Weighted Averaging (OWA),December 2002,Claus Rinner,Jacek Malczewski,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300096,Spatial econometrics functions in R: Classes and methods,December 2002,Roger Bivand,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300092,Spatial statistical techniques for aggregating point objects extracted from high spatial resolution remotely sensed imagery,December 2002,Trisalyn Nelson,K. Olaf Niemann,Michael A. Wulder,,,,,,,,Unknown,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300108,Referees for Volume 4,December 2002,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300100,Accessibility in space and time: A theme in spatially integrated social science,May 2003,Mei-Po Kwan,Donald G. Janelle,Michael F. Goodchild,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300101,Aggregate accessibility to population at the county level: U.S. 1940–2000,May 2003,M.E. O'Kelly,M.W. Horner,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300102,Misspecifications in interaction model distance decay relations: A spatial structure effect,May 2003,M. Tiefelsdorf,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300103,Individual accessibility and distance from major employment centers: An examination using space-time measures,May 2003,J. Weber,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300104,Space-time accessibility measures: A geocomputational algorithm with a focus on the feasible opportunity set and possible activity duration,May 2003,Hyun-Mi Kim,Mei-Po Kwan,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300105,Accessibility tradeoffs in public transit planning,May 2003,Alan T. Murray,Xiaolan Wu,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300106,Evaluating the importance of accessibility to congestion response using a GIS-based travel simulator,May 2003,Irene Casas,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090300107,"Recent advances in accessibility research: Representation, methodology and applications",May 2003,Mei-Po Kwan,Alan T. Murray,Michael Tiefelsdorf,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0110-3,Developing local measures of spatial association for categorical data,August 2003,Barry Boots,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0099-7,Modelling spatially varying impacts of socioeconomic predictors on mortality outcomes,August 2003,P. Congdon,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0097-9,Measuring the goodness-of-fit of decision-tree models of discrete and continuous activity-travel choice: methods and empirical illustration,August 2003,Theo Arentze,Harry Timmermans,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0098-8,The utility of travelling when destinations are heterogeneous. How much better is the next destination as one travels further?,August 2003,P. Rietveld,S. van Woudenberg,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0113-0,Integrating a fuzzy k-means classification and a Bayesian approach for spatial prediction of landslide hazard,November 2003,Pece V. Gorsevski,Paul E. Gessler,Piotr Jankowski,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0109-9,Estimating the uncertainty of land-cover extrapolations while constructing a raster map from tabular data,November 2003,Robert Gilmore Pontius Jr.,Aditya Agrawal,Diana Huffaker,,,,,,,,Male,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0112-1,Analysis of regional labour market dynamics: In search of indications for self-organised criticality,November 2003,Rainer Andergassen,Peter Nijkamp,Aura Reggiani,,,,,,,,Male,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0114-z,"Economic convergence or divergence? Modeling the interregional dynamics of EU regions, 1985–1999",November 2003,Giuseppe Arbia,Jean H. P. Paelinck,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0111-2,Commuters’ non-linear response to time distances,November 2003,Börje Johansson,Johan Klaesson,Michael Olsson,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0116-x,When are two landscape pattern indices significantly different?,December 2003,T.K. Remmel,F. Csillag,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0115-y,Topology-based proximities in spatial systems,December 2003,Roderic Bera,Christophe Claramunt,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0117-9,Mapping the Internet using GIS: The death of distance hypothesis revisited,December 2003,Yong Wang,Phillip Lai,Daniel Sui,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0123-y,"SAINF: A toolbox for analyzing the effect of point-like, line-like and polygon-like infrastructural features on the distribution of point-like non-infrastructural features",December 2003,Atsuyuki Okabe,Tohru Yoshikawa,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
5,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0124-x,Referees for volume 5,December 2003,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0118-8,Editorial,April 2004,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0119-7,Walter Isard’s influence on analytical human geographic research,April 2004,Sergio J. Rey,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0120-1,Channels of synthesis forty years on: integrated analysis of spatial economic systems,April 2004,Geoffrey J.D. Hewings,Suahasil Nazara,Chokri Dridi,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0121-0,Geographic intersections of regional science: Reflections on Walter Isard’s contributions to geography,April 2004,Amy Glasmeier,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0125-4,Isard’s contributions to spatial interaction modeling,April 2004,M. E. O’Kelly,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-003-0122-z,Transportation geography: The influence of Walter Isard and regional science,April 2004,Stephanie E. Chang,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0126-3,The impacts of Walter Isard on geography,April 2004,Randall W. Jackson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0133-4,The potential of Web-based GIS,June 2004,Suzana Dragićević,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0127-2,The role of the map in a Web-GIS environment,June 2004,Menno-Jan Kraak,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0129-0,"The roles of geography markup language (GML), scalable vector graphics (SVG), and Web feature service (WFS) specifications in the development of Internet geographic information systems (GIS)",June 2004,Zhong-Ren Peng,Chuanrong Zhang,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0128-1,Democratic input into the nuclear waste disposal problem: The influence of geographical data on decision making examined through a Web-based GIS,June 2004,Andrew J. Evans,Richard Kingston,Steve Carver,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0130-7,A Web GIS collaborative framework to structure and manage distributed planning processes,June 2004,Suzana Dragićević,Shivanand Balram,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0131-6,Integrating Web-based GIS and image processing tools for environmental monitoring and natural resource management,June 2004,Ming-Hsiang Tsou,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0135-2,Development and application of a livable environment evaluation support system using Web GIS,June 2004,Ai Sakamoto,Hiromichi Fukui,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0132-5,Web-based analytical tools for the exploration of spatial data,June 2004,Luc Anselin,Yong Wook Kim,Ibnu Syabri,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0136-1,An elliptical basis function network for classification of remote sensing images,October 2004,Jian-Cheng Luo,Yee Leung,Jiang-Hong Ma,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0139-y,On design and implementation of an object-relational spatial database for activity/travel behaviour research,October 2004,Ronald N. Buliung,Pavlos S. Kanaroglou,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0134-3,Distributional properties of georeferenced random variables based on the eigenfunction spatial filter,October 2004,Daniel A. Griffith,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0138-z,Geospatial data resampling and resolution effects on watershed modeling: A case study using the agricultural non-point source pollution model,October 2004,E. Lynn Usery,Michael P. Finn,Morgan Bearden,,,,,,,,Unknown,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0137-0,A Web-based environmental decision support system (WEDSS) for environmental planning and watershed management,October 2004,Ramanathan Sugumaran,James C. Meyer,Jim Davis,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0140-5,A general framework for error analysis in measurement-based GIS,December 2004,Michael F. Goodchild,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0141-4,A general framework for error analysis in measurement-based GIS Part 1: The basic measurement-error model and related concepts,December 2004,Yee Leung,Jiang-Hong Ma,Michael F. Goodchild,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0142-3,A general framework for error analysis in measurement-based GIS Part 2: The algebra-based probability model for point-in-polygon analysis,December 2004,Yee Leung,Jiang-Hong Ma,Michael F. Goodchild,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0143-2,A general framework for error analysis in measurement-based GIS Part 3: Error analysis in intersections and overlays,December 2004,Yee Leung,Jiang-Hong Ma,Michael F. Goodchild,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0144-1,A general framework for error analysis in measurement-based GIS Part 4: Error analysis in length and area measurements,December 2004,Yee Leung,Jiang-Hong Ma,Michael F. Goodchild,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
6,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-004-0145-0,Referees for volume 6,December 2004,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0146-7,"Space-Time Intelligence Systems: Technology, applications and methods",May 2005,Geoffrey M. Jacquez,Pierre Goovaerts,Peter Rogerson,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0147-6,Design and implementation of a Space-Time Intelligence System for disease surveillance,May 2005,Geoffrey M. Jacquez,Dunrie A. Greiling,Andrew M. Kaufmann,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0148-5,Spatial process and data models: Toward integration of agent-based models and GIS,May 2005,Daniel G. Brown,Rick Riolo,William Rand,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0149-4,Improving exposure assessment in environmental epidemiology: Application of spatio-temporal visualization tools,May 2005,Jaymie R. Meliker,Melissa J. Slotnick,Jerome O. Nriagu,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0150-y,Space-time visualization and analysis in the Cancer Atlas Viewer,May 2005,Dunrie A. Greiling,Geoffrey M. Jacquez,Robert G Rommel,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0151-x,"Spatio-temporal pattern of viral meningitis in Michigan, 1993-2001",May 2005,Sharon K. Greene,Mark A. Schmidt,Mark L. Wilson,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0152-9,Monitoring spatial maxima,May 2005,Peter Rogerson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0153-8,Measuring similarity between geospatial lifelines in studies of environmental health,May 2005,Gaurav Sinha,David M. Mark,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0154-7,Detection of temporal changes in the spatial distribution of cancer rates using local Moran’s I and geostatistically simulated spatial neutral models,May 2005,Pierre Goovaerts,Geoffrey M. Jacquez,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0155-6,Multicollinearity and correlation among local regression coefficients in geographically weighted regression,June 2005,David Wheeler,Michael Tiefelsdorf,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0156-5,Detecting clusters of disease with R,June 2005,V. Gómez-Rubio,J. Ferrándiz-Ferragud,A. López-Quílez,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0157-4,Productivity convergence and spatial dependence among Spanish regions,June 2005,Sandy Dall’erba,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0158-3,"Trip making, induced travel demand, and accessibility",June 2005,Jean-Claude Thill,Marim Kim,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s10109-005-0159-2,Exploring multicriteria decision strategies in GIS with linguistic quantifiers: A case study of residential quality evaluation,June 2005,Jacek Malczewski,Claus Rinner,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,04 August 2005,https://link.springer.com/article/10.1007/s10109-005-0002-9,"The quantitative revolution plus 55 years: relevant, testable and reproducible modelling?",December 2005,R. G. V. Baker,Barry Boots,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,06 October 2005,https://link.springer.com/article/10.1007/s10109-005-0007-4,Smoothing/filtering LiDAR digital surface models. Experiments with loess regression and discrete wavelets,December 2005,Nicholas J. Tate,Chris Brunsdon,Claire H. Jarvis,,,,,,,,Male,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,06 October 2005,https://link.springer.com/article/10.1007/s10109-005-0005-6,Identifying insect infestation hot spots: an approach using conditional spatial randomization,December 2005,Trisalyn Nelson,Barry Boots,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,19 October 2005,https://link.springer.com/article/10.1007/s10109-005-0008-3,Spatio-temporal modelling of the HIV epidemic in Japan based on the national HIV/AIDS surveillance,December 2005,Tomoki Nakaya,Katsumi Nakase,Ken Osaka,,,,,,,,Male,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,19 October 2005,https://link.springer.com/article/10.1007/s10109-005-0006-5,Comparing epidemic forecasts for European countries obtained from AIDS incidence and HIV prevalence data,December 2005,Phillip W Smith,Richard Thomas,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,10 August 2005,https://link.springer.com/article/10.1007/s10109-005-0001-x,"Instantaneous global spatial interaction? Exploring the Gaussian inequality, distance and Internet pings in a global network",December 2005,R. G. V. Baker,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,04 August 2005,https://link.springer.com/article/10.1007/s10109-005-0003-8,Modelling gambling time and economic assignments to weekly trip behaviour to gambling venues,December 2005,R. G. V. Baker,D. C. Marshall,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,09 August 2005,https://link.springer.com/article/10.1007/s10109-005-0004-7,Postscript: continuity and change in spatial modelling,December 2005,Peter Haggett,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
7,3,Journal of Geographical Systems,29 October 2005,https://link.springer.com/article/10.1007/s10109-005-0013-6,Referees for volume 7,December 2005,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,Journal of Geographical Systems,21 October 2005,https://link.springer.com/article/10.1007/s10109-005-0010-9,Local configuration measures for categorical spatial data: binary regular lattices,March 2006,Barry Boots,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,Journal of Geographical Systems,16 December 2005,https://link.springer.com/article/10.1007/s10109-005-0009-2,Uniform network transformation for points pattern analysis on a non-uniform network,March 2006,Atsuyuki Okabe,Toshiaki Satoh,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,Journal of Geographical Systems,14 January 2006,https://link.springer.com/article/10.1007/s10109-005-0015-4,Forecasting the impact of transport improvements on commuting and residential choice,March 2006,J. Paul Elhorst,Jan Oosterhaven,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,Journal of Geographical Systems,15 November 2005,https://link.springer.com/article/10.1007/s10109-005-0011-8,Heterogeneity in hedonic modelling of house prices: looking at buyers’ household profiles,March 2006,Yan Kestens,Marius Thériault,François Des Rosiers,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,Journal of Geographical Systems,15 February 2006,https://link.springer.com/article/10.1007/s10109-006-0017-x,Multilevel models for analyzing people’s daily movement behavior,March 2006,Matteo Bottai,Nicola Salvati,Nicola Orsini,,,,,,,,Male,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,22 April 2006,https://link.springer.com/article/10.1007/s10109-006-0018-9,"Categorical maps, comparisons, and confidence",July 2006,Barry Boots,Ferko Csillag,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,12 May 2006,https://link.springer.com/article/10.1007/s10109-006-0023-z,What is the difference between two maps? A remote senser’s view,July 2006,Giles M. Foody,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,27 April 2006,https://link.springer.com/article/10.1007/s10109-006-0019-8,Focusing on feature-based differences in map comparison,July 2006,Jennifer L. Dungan,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,06 May 2006,https://link.springer.com/article/10.1007/s10109-006-0026-9,Pattern based map comparisons,July 2006,Roger White,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,05 May 2006,https://link.springer.com/article/10.1007/s10109-006-0024-y,Map comparison methods that simultaneously address overlap and structure,July 2006,Alex Hagen-Zanker,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,12 May 2006,https://link.springer.com/article/10.1007/s10109-006-0025-x,Mapcurves: a quantitative method for comparing categorical maps,July 2006,William W. Hargrove,Forrest M. Hoffman,Paul F. Hessburg,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,2,Journal of Geographical Systems,22 April 2006,https://link.springer.com/article/10.1007/s10109-006-0022-0,"Design, analysis, and inference for studies comparing thematic accuracy of classified remotely sensed data: a special case of map comparison",July 2006,Stephen V. Stehman,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
