Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
8,1,NETNOMICS: Economic Research and Electronic Networking,31 May 2008,https://link.springer.com/article/10.1007/s11066-008-9015-0,Mobile coverage investment model linked to mobile network design,October 2007,Ossi Pöllänen,Mikko Säily,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,13 September 2008,https://link.springer.com/article/10.1007/s11066-008-9022-1,A game theory modeling approach for 3G operators,October 2007,Dimitris Katsianis,Attila Gyürke,Thomas Sphicopoulos,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,24 July 2008,https://link.springer.com/article/10.1007/s11066-008-9017-y,Techno-economics for multi-service fixed access networks,October 2007,Thomas Monath,Mario Kind,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,14 June 2008,https://link.springer.com/article/10.1007/s11066-008-9011-4,Ambient networking and related business concepts as support for regulatory initiatives and competition,October 2007,Jan Markendahl,Martin Johnsson,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,08 November 2008,https://link.springer.com/article/10.1007/s11066-008-9016-z,Estimating the value of bundles through real portfolio optimization techniques,October 2007,Jean-Sébastien Bedo,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,31 May 2008,https://link.springer.com/article/10.1007/s11066-008-9013-2,Value-based methodology to analyze communication services,October 2007,Olli-Pekka Pohjola,Kalevi Kilkki,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,31 May 2008,https://link.springer.com/article/10.1007/s11066-008-9014-1,Adoption rate forecasts and rollout strategies,October 2007,Kjell Stordahl,Nils Kristian Elnegaard,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
8,1,NETNOMICS: Economic Research and Electronic Networking,19 September 2008,https://link.springer.com/article/10.1007/s11066-008-9023-0,On the construction of price index and the definition of factors affecting tariffs of ADSL connections across Europe,October 2007,C. Deligiorgi,A. Vavoulas,Th. Sphicopoulos,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,1,NETNOMICS: Economic Research and Electronic Networking,19 March 2008,https://link.springer.com/article/10.1007/s11066-008-9008-z,An efficiency measure for dynamic networks modeled as evolutionary variational inequalities with application to the Internet and vulnerability analysis,January 2008,Anna Nagurney,Qiang Qiang,,,,,,,,,Female,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,1,NETNOMICS: Economic Research and Electronic Networking,29 April 2008,https://link.springer.com/article/10.1007/s11066-008-9009-y,An ex ante forecast on economically engineered bit rates for IPTV service via xDSL transports of internodal access,January 2008,Perambur S. Neelakanta,Angela S. Perez,Daniel M. Baeza,,,,,,,,Unknown,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,1,NETNOMICS: Economic Research and Electronic Networking,05 November 2008,https://link.springer.com/article/10.1007/s11066-008-9031-0,Strategic investment analysis for migration beyond 3G wireless networks,January 2008,Vinoth Gunasekaran,Fotios C. Harmantzis,Kevin Ryan,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,2,NETNOMICS: Economic Research and Electronic Networking,01 October 2008,https://link.springer.com/article/10.1007/s11066-008-9010-5,Market coverage and “love of software variety” in the supporting services approach,October 2008,Dachrahn Wu,Ming Chung Chang,Mei-Hua Chang,,,,,,,,Unknown,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,2,NETNOMICS: Economic Research and Electronic Networking,01 November 2008,https://link.springer.com/article/10.1007/s11066-008-9028-8,Competition with clone: an analysis of the role of illegal copy,October 2008,Jhung-Soo Hong,Jae-Cheol Kim,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,2,NETNOMICS: Economic Research and Electronic Networking,01 October 2009,https://link.springer.com/article/10.1007/s11066-009-9035-4,A note on tariffication strategy cases in telecommunications,October 2008,Gustav Cepciansky,Ladislav Schwartz,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,2,NETNOMICS: Economic Research and Electronic Networking,01 October 2009,https://link.springer.com/article/10.1007/s11066-009-9033-6,Achieving low-cost UMTS networks via pricing,October 2008,Saravut Yaipairoj,Fotios Harmantzis,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
9,2,NETNOMICS: Economic Research and Electronic Networking,01 October 2009,https://link.springer.com/article/10.1007/s11066-009-9032-7,A study of secondary spectrum use using agent-based computational economics,October 2008,Arnon Tonmukayakul,Martin B. H. Weiss,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9030-1,Introduction to the feature issue on design and evaluation of road network pricing,April 2009,Theodore Tsekeris,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9024-z,Design and evaluation of road pricing: state-of-the-art and methodological advances,April 2009,Theodore Tsekeris,Stefan Voß,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9025-y,Network impacts of distance-based road user charging,April 2009,Astha Balwani,Sandeep Singh,,,,,,,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9020-3,Alternative marginal-cost pricing for road networks,April 2009,Yafeng Yin,Siriphong Lawphongpanich,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9019-9,Heuristic algorithms for a second-best congestion pricing problem,April 2009,Joakim Ekström,Leonid Engelson,Clas Rydergren,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9027-9,Evolutionary game-theoretic model for dynamic congestion pricing in multi-class traffic networks,April 2009,Loukas Dimitriou,Theodore Tsekeris,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9018-x,Pareto-improving and revenue-neutral congestion pricing schemes in two-mode traffic networks,April 2009,Yang Liu,Xiaolei Guo,Hai Yang,,,,,,,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,1,NETNOMICS: Economic Research and Electronic Networking,01 April 2009,https://link.springer.com/article/10.1007/s11066-008-9021-2,Joint pricing and design of urban highways with spatial and user group heterogeneity,April 2009,Loukas Dimitriou,Theodore Tsekeris,Antony Stathopoulos,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,2,NETNOMICS: Economic Research and Electronic Networking,21 February 2009,https://link.springer.com/article/10.1007/s11066-009-9034-5,"Technological complementarities, demand, and market power",October 2009,Rajeev K. Goel,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,2,NETNOMICS: Economic Research and Electronic Networking,13 August 2009,https://link.springer.com/article/10.1007/s11066-009-9044-3,Consumers’ preference modeling to price bundle offers in the telecommunications industry: a game with competition among operators,October 2009,Hélène Le Cadre,Mustapha Bouhtou,Bruno Tuffin,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
10,2,NETNOMICS: Economic Research and Electronic Networking,18 September 2009,https://link.springer.com/article/10.1007/s11066-009-9045-2,Competition in the LM market,October 2009,Jeong-Yoo Kim,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,01 June 2010,https://link.springer.com/article/10.1007/s11066-010-9053-2,"Design and evaluation of transportation networks: constructing transportation networks from perspectives of service integration, infrastructure investment and information system implementation",April 2010,Xiaoning Shi,Thierry Vanelslander,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,09 May 2009,https://link.springer.com/article/10.1007/s11066-009-9037-2,New approaches in transportation planning: happiness and transport economics,April 2010,André Duarte,Camila Garcia,Nikolaos Litinas,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,21 May 2009,https://link.springer.com/article/10.1007/s11066-009-9036-3,"An integrated approach for port selection, ship scheduling and financial analysis",April 2010,Jasmine Siu Lee Lam,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,04 June 2009,https://link.springer.com/article/10.1007/s11066-009-9039-0,"Short Sea Shipping, intermodality and parameters influencing pricing policies: the Mediterranean case",April 2010,Monica Grosso,Ana-Rita Lynce,Georgios K. Vaggelas,,,,,,,,Female,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,01 October 2009,https://link.springer.com/article/10.1007/s11066-009-9046-1,An integrated framework for the design of optimal web banners,April 2010,Lili Hai,Lan Zhao,Anna Nagurney,,,,,,,,Female,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,1,NETNOMICS: Economic Research and Electronic Networking,03 October 2009,https://link.springer.com/article/10.1007/s11066-009-9047-0,Selling digital music: business models for public goods,April 2010,Jens Leth Hougaard,Mich Tvede,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,2,NETNOMICS: Economic Research and Electronic Networking,16 March 2010,https://link.springer.com/article/10.1007/s11066-010-9048-z,Returns to networking in academia,July 2010,João Ricardo Faria,Rajeev K. Goel,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,2,NETNOMICS: Economic Research and Electronic Networking,16 April 2010,https://link.springer.com/article/10.1007/s11066-010-9050-5,Pricing Internet access in the presence of user loyalty,July 2010,Gergely Biczók,Sándor Kardos,Tuan Anh Trinh,,,,,,,,Male,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,2,NETNOMICS: Economic Research and Electronic Networking,18 May 2010,https://link.springer.com/article/10.1007/s11066-010-9052-3,Competitive resource sharing by Internet Service Providers,July 2010,Gireesh Shrimali,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,2,NETNOMICS: Economic Research and Electronic Networking,06 May 2010,https://link.springer.com/article/10.1007/s11066-010-9051-4,Evaluation of technological and socio-economic issues affecting the deployment of home networks: evidence from the ICT-OMEGA project,July 2010,Georgia Dede,Thomas Kamalakis,Jean Philippe Javaudin,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,13 January 2011,https://link.springer.com/article/10.1007/s11066-010-9056-z,"Regulation, policy and user behaviour analysis for telecommunications networks and services",October 2010,Dimitris Varoutas,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,20 June 2009,https://link.springer.com/article/10.1007/s11066-009-9041-6,An econometric analysis of mobile services growth across regions of India,October 2010,Varadharajan Sridhar,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,21 December 2010,https://link.springer.com/article/10.1007/s11066-010-9054-1,Estimating diffusion and price elasticity with application to telecommunications,October 2010,Christos Michalakelis,Georgia Dede,Thomas Sphicopoulos,,,,,,,,Male,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,26 May 2009,https://link.springer.com/article/10.1007/s11066-009-9038-1,Diffusion of mobile data in Finland,October 2010,Antero Kivi,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,21 April 2010,https://link.springer.com/article/10.1007/s11066-010-9049-y,Hedonic study on mobile telephony market in France: pricing–quality strategies,October 2010,Chiraz Karamti,Lukasz Grzybowski,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,01 August 2009,https://link.springer.com/article/10.1007/s11066-009-9043-4,Asymmetry in mobile access charges: is it an effective regulatory measure?,October 2010,Francesca Di Pillo,Livio Cricelli,Nathan Levialdi,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11,3,NETNOMICS: Economic Research and Electronic Networking,08 July 2009,https://link.springer.com/article/10.1007/s11066-009-9042-5,Asymmetric competition and collection rates differentials: determinants of prices in international telephone service markets,October 2010,Alberto Nucciarelli,Massimo Gastaldi,Nathan Ghiron Levialdi,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,1,NETNOMICS: Economic Research and Electronic Networking,09 February 2011,https://link.springer.com/article/10.1007/s11066-011-9057-6,Value of digital information networks: a holonic framework,April 2011,António Madureira,Nico Baken,Harry Bouwman,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,1,NETNOMICS: Economic Research and Electronic Networking,29 January 2011,https://link.springer.com/article/10.1007/s11066-010-9055-0,Consumer benefit versus price elasticity of demand: a nonlinear complex system model of pricing internet services on QoS-centric architecture,April 2011,Perambur S. Neelakanta,Renata C. Tourinho Sardenberg,,,,,,,,,Unknown,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,1,NETNOMICS: Economic Research and Electronic Networking,08 July 2011,https://link.springer.com/article/10.1007/s11066-011-9058-5,Pricing multi-class network services using the Shapley Value,April 2011,Fan Zhang,Pramode K. Verma,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,2,NETNOMICS: Economic Research and Electronic Networking,13 August 2011,https://link.springer.com/article/10.1007/s11066-011-9060-y,Spatial agent-based modeling of household and firm location with endogenous transport costs,July 2011,Theodore Tsekeris,Klimis Vogiatzoglou,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,2,NETNOMICS: Economic Research and Electronic Networking,02 September 2011,https://link.springer.com/article/10.1007/s11066-011-9061-x,"Enforcement of regulation, irregular sector, and firm performance: a computational agent-based model",July 2011,Luigi Bonaventura,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,2,NETNOMICS: Economic Research and Electronic Networking,29 September 2011,https://link.springer.com/article/10.1007/s11066-011-9062-9,Efficient deployment of large mobile networks,July 2011,Ossi Pöllänen,Leo Bhebhe,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,2,NETNOMICS: Economic Research and Electronic Networking,17 November 2011,https://link.springer.com/article/10.1007/s11066-011-9063-8,Dynamics of communication protocol diffusion: the case of multipath TCP,July 2011,Henna Warma,Tapio Levä,Alexandros Kostopoulos,,,,,,,,Female,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,3,NETNOMICS: Economic Research and Electronic Networking,10 January 2012,https://link.springer.com/article/10.1007/s11066-011-9065-6,Airport capacity and demand calculations by simulation—the case of Berlin-Brandenburg International Airport,October 2011,Branko Bubalo,Joachim R. Daduna,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,3,NETNOMICS: Economic Research and Electronic Networking,04 January 2012,https://link.springer.com/article/10.1007/s11066-011-9064-7,A learning-based variable assignment weighting scheme for heuristic and exact searching in Euclidean traveling salesman problems,October 2011,Fan Xue,C. Y. Chan,C. F. Cheung,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
12,3,NETNOMICS: Economic Research and Electronic Networking,21 July 2011,https://link.springer.com/article/10.1007/s11066-011-9059-4,Applying RFID in warehouse operations of an Italian courier express company,October 2011,Dario Pacciarelli,Andrea D’Ariano,Michele Scotto,,,,,,,,Male,Female,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,1,NETNOMICS: Economic Research and Electronic Networking,26 May 2012,https://link.springer.com/article/10.1007/s11066-012-9066-0,The relationship between organizational culture and market orientation in the Greek telecommunication companies,April 2012,Athanasios Papadimitriou,Antonios Kargas,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,1,NETNOMICS: Economic Research and Electronic Networking,10 October 2012,https://link.springer.com/article/10.1007/s11066-012-9067-z,Telephone penetrations and economic growth: evidence from India,April 2012,Sajal Ghosh,Rohit Prasad,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,1,NETNOMICS: Economic Research and Electronic Networking,26 January 2013,https://link.springer.com/article/10.1007/s11066-012-9071-3,Information theoretics-based technoeconomic forecasting: application to telecommunication service industry,April 2012,Perambur S. Neelakanta,Raef R. Yassin,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,2,NETNOMICS: Economic Research and Electronic Networking,09 December 2012,https://link.springer.com/article/10.1007/s11066-012-9069-x,The economics of hybrid manufacturing systems in a closed-loop supply chain,July 2012,Jen-Ming Chen,Chia-I Chang,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,2,NETNOMICS: Economic Research and Electronic Networking,01 March 2013,https://link.springer.com/article/10.1007/s11066-013-9073-9,Global Navigation Satellite System based tolling: state-of-the-art,July 2012,Julia Numrich,Sascha Ruja,Stefan Voß,,,,,,,,Female,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,2,NETNOMICS: Economic Research and Electronic Networking,07 March 2013,https://link.springer.com/article/10.1007/s11066-013-9074-8,Social costs of public service obligation routes—calculating subsidies of regional flights in Norway,July 2012,Branko Bubalo,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,3,NETNOMICS: Economic Research and Electronic Networking,06 December 2012,https://link.springer.com/article/10.1007/s11066-012-9068-y,On the competition between an online bookstore and a physical bookstore,October 2012,Chih-Peng Chu,Wen-Chung Guo,Fu-Chuan Lai,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,3,NETNOMICS: Economic Research and Electronic Networking,01 March 2013,https://link.springer.com/article/10.1007/s11066-013-9072-x,A poisson regression examination of the relationship between website traffic and search engine queries,October 2012,Heather L. R. Tierney,Bing Pan,,,,,,,,,Female,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
13,3,NETNOMICS: Economic Research and Electronic Networking,15 March 2013,https://link.springer.com/article/10.1007/s11066-013-9075-7,Is energy storage an economic opportunity for the eco-neighborhood?,October 2012,Hélène Le Cadre,David Mercier,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
14,1,NETNOMICS: Economic Research and Electronic Networking,20 June 2013,https://link.springer.com/article/10.1007/s11066-013-9076-6,A network economic game theory model of a service-oriented internet with choices and quality competition,November 2013,Anna Nagurney,Dong Li,Sara Saberi,,,,,,,,Female,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
14,1,NETNOMICS: Economic Research and Electronic Networking,17 July 2013,https://link.springer.com/article/10.1007/s11066-013-9077-5,Techno-economic modeling of value network configurations for public wireless local area access,November 2013,Michail Katsigiannis,Timo Smura,Antti Sorri,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
14,1,NETNOMICS: Economic Research and Electronic Networking,26 October 2013,https://link.springer.com/article/10.1007/s11066-013-9079-3,Can social microblogging be used to forecast intraday exchange rates?,November 2013,Panagiotis Papaioannou,Lucia Russo,Constantinos I. Siettos,,,,,,,,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
14,1,NETNOMICS: Economic Research and Electronic Networking,30 October 2013,https://link.springer.com/article/10.1007/s11066-013-9078-4,A pricing scheme for QoS in overlay networks based on first-price auctions and reimbursement,November 2013,Isabel Amigo,Pablo Belzarena,Sandrine Vaton,,,,,,,,Female,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,1,NETNOMICS: Economic Research and Electronic Networking,12 June 2014,https://link.springer.com/article/10.1007/s11066-014-9084-1,Metcalfe’s law: not so wrong after all,July 2014,Leo Van Hove,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,1,NETNOMICS: Economic Research and Electronic Networking,09 July 2014,https://link.springer.com/article/10.1007/s11066-014-9085-0,Does file-sharing reduce DVD sales?,July 2014,Emmi Martikainen,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,1,NETNOMICS: Economic Research and Electronic Networking,14 January 2014,https://link.springer.com/article/10.1007/s11066-013-9083-7,Simulation-based optimization of an agent-based simulation,July 2014,Andreas Deckert,Robert Klein,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,2,NETNOMICS: Economic Research and Electronic Networking,12 July 2014,https://link.springer.com/article/10.1007/s11066-014-9086-z,Coordination costs and ICT investments: an economic analysis,September 2014,Juha-Miikka Nurmilaakso,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,2,NETNOMICS: Economic Research and Electronic Networking,06 August 2014,https://link.springer.com/article/10.1007/s11066-014-9087-y,Predictive modeling in turbulent times – What Twitter reveals about the EUR/USD exchange rate,September 2014,Dietmar Janetzko,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,2,NETNOMICS: Economic Research and Electronic Networking,21 November 2014,https://link.springer.com/article/10.1007/s11066-014-9089-9,Information technology and survival of firms,September 2014,Mohammad Ali Jamali,Hatra Voghouei,Nor Ghani Md Nor,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,3,NETNOMICS: Economic Research and Electronic Networking,13 November 2014,https://link.springer.com/article/10.1007/s11066-014-9088-x,Empirical analysis of the container liner shipping network on the East-West corridor (1995–2011),November 2014,Nguyen Khoi Tran,Hans-Dietrich Haasis,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,3,NETNOMICS: Economic Research and Electronic Networking,18 January 2015,https://link.springer.com/article/10.1007/s11066-014-9090-3,"Network neutrality debate and ISP inter-relations: traffic exchange, revenue sharing, and disconnection threat",November 2014,Pierre Coucheney,Patrick Maillé,Bruno Tuffin,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
15,3,NETNOMICS: Economic Research and Electronic Networking,25 January 2015,https://link.springer.com/article/10.1007/s11066-015-9091-x,Overcoming economic challenges of internet operators in low income regions through a delay tolerant architecture with mechanic backhauls,November 2014,Luis Marentes,Tilman Wolf,Harold Castro,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
16,1,NETNOMICS: Economic Research and Electronic Networking,02 May 2015,https://link.springer.com/article/10.1007/s11066-015-9092-9,Multi-objective cordon price design to control long run adverse traffic effects in large urban areas,August 2015,Mahyar Amirgholy,Hojjat Rezaeestakhruie,Hossain Poorzahedy,,,,,,,,Unknown,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
16,1,NETNOMICS: Economic Research and Electronic Networking,27 May 2015,https://link.springer.com/article/10.1007/s11066-015-9093-8,Technoeconomic performance of wireless networks supporting smart mobile devices and services: Evaluation of technology-centric cum marketing performance indicators,August 2015,Perambur S. Neelakanta,Aziz U. Noori,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
16,1,NETNOMICS: Economic Research and Electronic Networking,23 July 2015,https://link.springer.com/article/10.1007/s11066-015-9096-5,Google searches and twitter mood: nowcasting telecom sales performance,August 2015,Jacques Bughin,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
16,1,NETNOMICS: Economic Research and Electronic Networking,29 May 2015,https://link.springer.com/article/10.1007/s11066-015-9095-6,On auction equilibrium models with network applications,August 2015,I. V. Konnov,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
16,1,NETNOMICS: Economic Research and Electronic Networking,12 May 2015,https://link.springer.com/article/10.1007/s11066-015-9094-7,A game theory model of cybersecurity investments with information asymmetry,August 2015,Anna Nagurney,Ladimer S. Nagurney,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
17,1,NETNOMICS: Economic Research and Electronic Networking,20 May 2016,https://link.springer.com/article/10.1007/s11066-016-9106-2,Special issue: Supply chain network design in emerging markets,July 2016,Rosa G. González-Ramírez,Igor Litvinchev,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
